"","id","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"163",620,"比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","比较不同意","比较同意","比较不同意","无所谓"
"164",622,"完全同意","比较同意","完全同意","比较同意","比较同意","比较不同意","比较同意","完全不同意","完全同意","比较不同意","拒绝回答","拒绝回答","完全同意","比较不同意","完全同意"
"165",626,"比较不同意","比较不同意","完全同意","完全同意","完全同意","完全同意","完全同意","无所谓","完全同意","比较不同意","无所谓","无所谓","完全同意","完全同意","完全同意"
"166",627,"比较同意","无所谓","无所谓","比较同意","完全同意","比较同意","比较同意","比较不同意","比较同意","无所谓","无法选择","比较不同意","无法选择","比较不同意","比较同意"
"167",632,"完全同意","比较同意","比较同意","无所谓","比较同意","比较同意","比较同意","完全同意","比较不同意","比较同意","比较同意","无所谓","无所谓","比较同意","比较同意"
"168",634,"完全同意","比较同意","比较不同意","无法选择","比较同意","完全同意","比较同意","比较不同意","比较同意","无所谓","完全同意","比较不同意","无法选择","完全不同意","比较同意"
"169",638,"比较不同意","完全不同意","完全同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"170",640,"比较同意","比较同意","比较同意","比较同意","比较同意","无所谓","完全同意","完全不同意","完全同意","完全不同意","完全不同意","完全不同意","完全同意","完全同意","完全同意"
"171",642,"比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"172",644,"比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"173",646,"完全同意","比较不同意","比较同意","比较同意","比较同意","无所谓","比较同意","比较不同意","比较同意","无所谓","完全同意","比较不同意","比较不同意","比较同意","比较同意"
"174",647,"比较同意","完全不同意","比较同意","比较同意","无所谓","比较不同意","完全同意","比较不同意","无所谓","比较不同意","比较不同意","比较同意","比较同意","比较同意","比较同意"
"175",649,"比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"176",650,"比较同意","比较不同意","完全同意","无所谓","完全同意","完全不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","无所谓","完全同意"
"177",652,"比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"178",655,"完全同意","完全不同意","完全同意","比较同意","比较同意","比较不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","比较同意","无所谓","完全同意"
"179",657,"比较同意","完全不同意","比较同意","完全同意","完全同意","比较不同意","比较同意","完全不同意","完全同意","比较不同意","比较同意","比较不同意","完全同意","完全同意","完全同意"
"180",660,"完全同意","完全不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"181",666,"比较不同意","比较不同意","比较同意","比较同意","比较同意","完全不同意","完全同意","比较同意","比较同意","比较不同意","完全同意","比较不同意","比较同意","比较同意","比较不同意"
"182",670,"比较同意","比较不同意","比较同意","比较同意","比较不同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","无法选择","比较不同意","比较同意","比较不同意","比较不同意"
"183",681,"比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"184",686,"比较不同意","完全同意","比较不同意","比较同意","完全不同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较不同意"
"185",688,"比较同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较不同意","完全同意","比较同意","完全同意"
"186",690,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","完全同意","无所谓"
"187",692,"完全不同意","完全不同意","完全同意","完全不同意","完全同意","完全同意","完全同意","无所谓","完全同意","比较不同意","完全不同意","完全不同意","完全同意","完全同意","比较不同意"
"188",698,"比较同意","完全不同意","完全同意","无所谓","比较同意","比较不同意","完全同意","完全不同意","完全同意","无所谓","比较同意","完全不同意","比较同意","比较不同意","比较同意"
