"","id","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"1335",5382,4,4,4,2,4,2,4,3,4,3,3,4,4,3,4
"1336",5383,4,4,4,2,4,4,4,4,4,4,3.89625668449198,3.39461883408072,3.89578250261415,2.77097345132743,3.81396981396981
"1337",5386,4,3,4,2,4,2,4,4,4.06256481161424,3.4861646234676,4,4,3.89578250261415,2,3.81396981396981
"1338",5387,1,1,5,5,4,2,4,3,5,3,3,1,5,4,4
"1339",5388,2,3.22091062394604,5,3,4,2,4,3.5040500736377,4,3.4861646234676,3.89625668449198,2,4,2,4
"1340",5392,3,4,4,4,5,1,4,4,5,5,5,5,4,3,4
"1341",5394,3,4,5,2,4,4,5,5,4.06256481161424,4,4,4,4,2,5
"1342",5400,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3
"1343",5406,5,2,4,2,5,2,4,4,4,2,4,2,5,4,5
"1344",5407,4,4,4,2,2,2,4,4,4,4,4,4,4,2,4
"1345",5413,4,2,4,2,4,2,4,4,4,4,4,4,4,4,4
"1346",5414,3,2,5,3,4,4,5,3,5,3,5,4,4,4,5
"1347",5415,4,4,4,2,4,4,4,4,4,4,2,4,4,2,4
"1348",5416,4,4,4,2,5,4,5,3,3,2,5,2,4,2,1
"1349",5417,3,3,5,4,5,5,5,4,3,1,5,1,5,3,3
"1350",5420,4,2,4,2,4,3,4,2,4,2,3,2,4,2,3
"1351",5421,4,3,4,2,4,2,4,3,4,2,3,4,4,2,2
"1352",5425,4,2,5,2,5,2,4,4,2,5,4,4,4,4,4
"1353",5432,4,2,4,2,5,1,5,1,5,1,3,3,5,1,5
"1354",5437,3.71231884057971,4,5,1,5,1,5,4,4,4,4,3.39461883408072,5,1,5
"1355",5438,4,2,4,2,4,2,4,3,4,4,4,4,4,2,4
"1356",5441,4,2,4,4,4,2,3,3,4,4,2,3,4,2,3
"1357",5445,5,2,4,2,4,2,4,2,4,2,4,2,4,2,2
"1358",5448,5,2,4,2,4,2,4,2,4,2,4,2,2,1,2
"1359",5449,2,4,4,2,4,2,4,2,2,4,2,4,2,4,4
"1360",5451,5,2,4,2,4,2,4,2,4,2,4,2,2,1,2
"1361",5453,2,1,5,1,5,1,5,1,5,4,5,4,5,2.77097345132743,2
"1362",5454,5,2,4,2,4,2,4,2,4,2,4,2,2,2,2
"1363",5458,4,2,4,3,5,3,5,3,5,5,5,1,5,1,5
"1364",5459,4,4,4,2.32650273224044,5,4,5,3.5040500736377,4,3,4,3,4,2,4
"1365",5461,4,2,4,2,4,2,4,2,4,4,4,2,4,2,4
"1366",5466,3,3,5,1,5,3,5,4,3,3,3.89625668449198,3.39461883408072,3.89578250261415,2.77097345132743,3.81396981396981
"1367",5479,4,4,3,2,4,4,4,4,4,2,2,2,4,2,4
"1368",5485,3,4,5,3,5,1,5,1,5,4,2,4,5,5,5
"1369",5488,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4
"1370",5493,4,4,4,2,3,5,5,5,5,4,5,4,5,1,3.81396981396981
"1371",5497,5,4,5,3,5,3,5,4,4,5,4,5,5,3,5
"1372",5499,4,2,4,2,3,3,4,2,4,2,3,3,4,2,4
"1373",5505,4,5,5,5,4,5,4,5,4,4,5,5,1,5,4
"1374",5506,4,2,4,2,2,3,4,4,2,4,4,3,4,3,2
"1375",5507,4,2,4,2,4,3,3,2,4,3,3,2,4,2,4
"1376",5508,3.71231884057971,4,4,2,4,4,3,3.5040500736377,4,4,5,4,3.89578250261415,2,3
"1377",5509,2,3,4,3,3,2,4,2,2,4,2,2,4,2,4
"1378",5510,4,2,4,2,4,3,3,3,4,2,4,2,4,2,4
"1379",5511,4,4,4,4,5,4,5,3,5,3,5,2,5,2,4
"1380",5515,5,3,5,3,5,2,5,3,5,3,3,4,4,4,5
"1381",5519,3,2,3,2,4,2,5,2,4,3,3,2,4,2,3
"1382",5521,4,4,4,4,4,4,5,5,4,3,4,3,4,2,4
"1383",5522,4,2,4,2,2,4,3,3,3,2,4,3,4,4,3
"1384",5524,4,4,4,2,4,2,4,4,4,4,4,4,4,2,4
"1385",5525,2,4,2,2,4,2,5,3,4,2,4,4,4,2,2
"1386",5529,5,4,5,4,5,3,5,3.5040500736377,5,3,4,3,3,2,4
"1387",5531,4,2,4,4,3,4,2,4,4,4,4,4,4,3,3
"1388",5539,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4
"1389",5541,4,2,4,2,4,4,4,4,4,4,4,4,4,2,3
"1390",5544,4,4,4,4,4,4,5,5,5,5,5,4,5,4,5
"1391",5545,5,2,3,3,3,4,4,3,3,2,2,3,3,3,3
"1392",5546,4,3,4,3,4,2,4,2,4,3,4,3,2,3,3
"1393",5548,5,4,2,1,4,2,2,4,2,4,2,4,5,5,3
"1394",5551,4,4,5,2.32650273224044,5,4,4,4,5,4,2,4,5,2.77097345132743,5
"1395",5553,4,4,4,4,4,3,4,4,4,3,4,4,3,5,4
"1396",5554,4,4,4,4,4,4,5,5,5,5,5,5,5,5,3.81396981396981
"1397",5556,4,4,4,3,4,4,5,3.5040500736377,4,3,4,2,4,4,3
"1398",5557,3,3,3,3,4,3,3,3,3,3,3,3,4,2,4
"1399",5558,4,4,4,3,2,5,4,5,4,4,4,3,4,3,3
"1400",5560,2,3,4,2,2,3,4,3,4,4,3,2,4,3,3
"1401",5561,5,4,2,1,4,2,5,4,2,4,2,4,5,5,3
"1402",5562,4,5,2,2,4,5,5,5,5,3,5,5,4,4,1
"1403",5564,2,3,3,3,4,3,4,3,4,4,4,3,4,3,3
"1404",5565,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1405",5568,4,4,4,3,4,4,4,4,4,3,4,5,5,3,4
"1406",5575,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1407",5579,4,4,5,4,4,4,5,5,1,4,5,5,2,5,4
"1408",5580,3,3,3,3,3,3,3,3,3,3.4861646234676,3.89625668449198,3.39461883408072,3,3,3
"1409",5581,4,4,4,3,4,3,4,3,4,4,4,4,5,5,5
"1410",5583,4,4,4,4,4,4,5,4,5,4,4,4,4,4,2
"1411",5588,1,4,5,3,3,3,3,3,3,4,2,5,5,4,5
"1412",5594,5,5,4,2,4,4,4,4,4,5,4,5,4,4,4
"1413",5595,4,5,5,2,5,4,4,5,4,2,4,1,5,2,5
"1414",5596,4,2,3,4,4,2.92810902896082,4.14543630892678,4,4,3.4861646234676,5,3,4,3,4
"1415",5597,3.71231884057971,2,3,1,4,2,5,4,4,3,3.89625668449198,3,3.89578250261415,5,2
"1416",5599,4,2,5,1,5,2,4,2,4.06256481161424,5,3.89625668449198,1,5,4,5
"1417",5602,4,3.22091062394604,4,3,4,2.92810902896082,4,3.5040500736377,3,4,4,2,3.89578250261415,3,3.81396981396981
"1418",5606,3.71231884057971,2,4,4,1,2.92810902896082,1,3.5040500736377,1,3.4861646234676,3.89625668449198,4,1,2,1
"1419",5607,4,4,4,1,4,2,4,2,4,4,4,2,4,2,4
"1420",5609,4,5,4,2,4,4,4,4,4,4,4,5,5,4,4
"1421",5612,5,5,1,5,5,5,5,5,5,5,5,5,5,2,5
"1422",5615,5,1,5,1,5,5,5,5,5,5,5,2,5,1,5
"1423",5616,2,1,5,1,5,1,5,2,5,4,3.89625668449198,4,5,1,5
"1424",5618,3.71231884057971,1,5,1,5,1,5,1,5,2,5,1,5,1,5
"1425",5619,4,3,4,2,4,3,4,4,4,4,4,4,4,3,4
"1426",5622,2,2,4,2,4,2,4,2,4,2,4,2,4,2,4
"1427",5623,4,2,4,2,4,2,4,2,4,2,3.89625668449198,2,4,2,4
"1428",5626,4,2,5,2,4,1,5,1,5,1,5,1,5,1,4
"1429",5627,1,5,5,1,5,5,5,5,5,5,5,4,1,5,5
"1430",5630,3,2,4,2,4,2,4,3,4,2,4,3,4,2,4
"1431",5635,2,5,2,1,5,5,5,5,5,5,1,5,5,5,1
"1432",5636,4,4,4,4,4,4,4,4,4,2,4,4,4,2,2
"1433",5640,2,4,3,3,5,2,4,5,4,5,4,4,4,3,5
"1434",5646,2,1,5,4,5,5,5,5,1,5,5,5,5,5,5
"1435",5649,4,4,4,2,4,3,4,4,4,3,4,4,5,2,4
"1436",5650,4,4,4,4,4,4,4,4,4.06256481161424,4,4,3.39461883408072,5,2,4
"1437",5652,3,2,4,3,3,3,4.14543630892678,3.5040500736377,4.06256481161424,2,4,4,4,3,4
"1438",5659,3.71231884057971,4,5,1,5,1,5,4,5,4,5,5,5,1,5
"1439",5660,4,4,5,2,4,4,5,4,2,4,4,4,2,2,4
"1440",5665,3,4,4,4,4,4,3,4,4,3,4,3,3,3,3
"1441",5669,5,4,4,2,5,4,4,4,5,4,5,4,5,4,4
"1442",5670,4,5,4,3,4,3,3,3,4,4,2,4,4,4,3
"1443",5671,2,3,4,2,4,3,4.14543630892678,2,4,3.4861646234676,4,4,5,5,3.81396981396981
"1444",5672,3.71231884057971,5,5,1,4,2.92810902896082,4.14543630892678,5,5,5,5,3.39461883408072,4,2,5
"1445",5674,4,4,4,3,4,4,4,4,4,3,4,4,4,2,4
"1446",5675,4,5,3,2,4,3,3,3.5040500736377,5,3.4861646234676,4,5,5,3,3
"1447",5677,4,2,4,2,4,4,4,4,4,4,4,2,4,2,4
"1448",5679,4,3.22091062394604,4,2.32650273224044,5,5,5,5,4,4,2,3.39461883408072,2,2.77097345132743,4
"1449",5686,4,2,4,2,3,2,4,2,4,4,4,2,4,4,4
"1450",5689,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4
"1451",5691,2,5,5,2,4,4,5,5,4,4,5,4,5,2,5
"1452",5694,4,4,4,3,4,4,5,3,4,2,4,3,4,3,4
"1453",5723,4,3,4,3,4,4,4,4,4,3,4,3,4,3,3
"1454",5725,3,3,3,2,4,3,3,3.5040500736377,3,3,4,3,3,3,3
"1455",5726,3,3,3,3,3,2.92810902896082,3,3,4.06256481161424,3.4861646234676,3,3,3,2.77097345132743,3
"1456",5743,4,3,5,3,3,4,5,5,3,4,2,5,4,3,4
"1457",5744,3,3,3,3,4,3,4,3,3,3,4,3,3,3,3
"1458",5746,4,3,4,3,4,4,4,4,5,5,4,4,4,3,4
"1459",5747,5,4,4,3,4,4,4,4,5,3,4,4,4,3,3
"1460",5750,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3
"1461",5754,4,2,2,2,4,2,4,2,3,3,4,2,2,3,3
"1462",5756,4,3,3,3,4,4,4,4,4,4,5,5,4,3,4
"1463",5760,4,4,4,3,4,5,4,4,5,3,4,4,4,3,3
"1464",5763,3,3,3,3,3,3,3,3.5040500736377,3,3.4861646234676,3,3.39461883408072,3,2.77097345132743,3.81396981396981
"1465",5768,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4
"1466",5774,4,3,3,3,3,2.92810902896082,4.14543630892678,3.5040500736377,4,3.4861646234676,4,3,3,3,3
"1467",5776,3,3,3,3,3,3,4,3,4,3,3,3,4,3,3
"1468",5793,4,3.22091062394604,4,4,4,3,2,4,4,3,4,4,4,4,4
"1469",5797,4,1,4.01468624833111,2,3.91554959785523,3,3,3.5040500736377,3,4,3.89625668449198,3.39461883408072,3,2,3
"1470",5803,3.71231884057971,3,4,3,4,4,4,3.5040500736377,4,3.4861646234676,4,4,3,2.77097345132743,3.81396981396981
"1471",5808,4,3,4,2.32650273224044,4,2,2,3.5040500736377,3,4,4,3,2,2,3
"1472",5813,4,2,3,4,4,4,2,4,4,4,4,3,4,4,4
"1473",5833,3,2,3,2,4,3,3,3,4,2,2,4,4,3,3.81396981396981
"1474",5845,3.71231884057971,3.22091062394604,4,2.32650273224044,4,4,4,4,4,4,4,4,4,2.77097345132743,3.81396981396981
"1475",5846,3,3,4,4,4,3,2,4,4,4,4,4,3,4,4
"1476",5858,4,2,3,2,5,1,5,3,5,2,3,5,2,3,3
"1477",5860,4,3,4,2.32650273224044,4,3,4,3,3,3.4861646234676,3.89625668449198,3,4,4,4
"1478",5867,3,2,3,2,5,2,5,3,4,3.4861646234676,3,3.39461883408072,4,3,5
"1479",5870,4,2,4,4,4,2,2,2,5,3,4,4,4,3,4
"1480",5873,4,4,4,4,4,4,3,3,4,3,4,4,4,3,3.81396981396981
"1481",5883,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4
"1482",5884,3,3,3,3,4,2.92810902896082,4,3,4,2,4,2,4,2,4
"1483",5885,4,2,4,3,4,4,4,2,4,3,4,3,4,3,4
"1484",5886,4,2,4,2,4,3,4,3,4,3.4861646234676,4,3,4,4,3
"1485",5890,2,2,4,2,2,4,3,5,5,4,3,3,3,2,4
"1486",5898,3,1,2,1,2,2,4,2,4,4,4,2,4,2,2
"1487",5899,4,2,4,2,5,2,4,3.5040500736377,5,1,5,1,5,1,5
"1488",5908,3.71231884057971,2,4.01468624833111,3,2,2,3,3.5040500736377,3,3,3,3,3,3,3
"1489",5910,4,3,4,3,4,3,4,4,4,4,4,4,5,3,5
"1490",5913,4,3,3,2,4,2,3,2,4,4,4,3,4,2,3
"1491",5916,4,4,4,4,4,5,2,5,4,4,4,4,4,4,5
"1492",5917,3.71231884057971,1,4,2,4,2,4,3.5040500736377,4,4,5,2,4,2,5
"1493",5918,4,4,1,1,5,4,2,5,5,5,5,2,5,2,5
"1494",5925,4,4,4,3,4,3,4,4,4,3,4,3,4,3,3
"1495",5929,4,4,4,2,3,2,4,3,4,4,4,4,4,2,4
"1496",5933,4,3,2,3,2,2,3,3,4,4,4,3,2,2,2
"1497",5936,3,2,2,2,4,2,4,3,4,2,4,3,4,2,3
"1498",5939,3,2,4,2,3,2,4,2,4,2,3,2,4,2,3
"1499",5940,3,2,4.01468624833111,3,3,2,3,3.5040500736377,4,3.4861646234676,4,2,3,2,3.81396981396981
"1500",5964,4,2,2,2,2,4,4,4,4,2,4,2,4,2,2
"1501",5965,5,1,5,1,5,1,5,5,5,3.4861646234676,1,5,5,1,5
"1502",5967,4,4,5,4,4,3,4,4,4,3,4,4,4,4,4
"1503",5971,4,4,4,3,4,3,4,4,4,3,4,5,4,3,5
"1504",5972,2,2,4,4,4,2,5,3.5040500736377,5,4,3.89625668449198,2,3.89578250261415,1,5
"1505",5973,4,4,4,3,4,4,4,2,4,3,4,4,4,4,4
"1506",5974,4,2,4,4,4,4,4,4,4,4,4,4,5,3,4
"1507",5977,4,4,5,2,4,5,4,5,4,5,5,2,5,1,5
"1508",5980,4,3,4,2.32650273224044,4,3,4,4,4,3,4,4,4,2,4
"1509",5984,3.71231884057971,4,4,3,4,3,4,3,4,4,4,4,4,3,4
"1510",5986,4,5,5,1,4,5,5,2,5,3,5,5,5,2,4
"1511",5988,3,3,4,3,4,2.92810902896082,4,3.5040500736377,3,4,3.89625668449198,4,4,2.77097345132743,5
"1512",5993,4,5,5,1,5,1,5,4,5,4,1,1,1,1,5
"1513",5995,5,1,5,1,5,1,5,3.5040500736377,5,2,5,1,5,1,5
"1514",5999,5,3,5,2,3.91554959785523,2,4,2,4,4,3.89625668449198,4,4,2,4
"1515",6004,5,3,5,1,5,2,5,2,4,4,5,3,4,2,5
"1516",6005,4,5,5,2,4,2,5,4,5,4,5,4,4,2,5
"1517",6016,4,4,4,2,4,4,5,5,4,4,4,4,4,2,4
"1518",6017,5,5,5,3,5,2,5,5,4,5,5,5,5,5,5
"1519",6018,4,4,4,4,5,1,5,3.5040500736377,5,4,5,5,5,2.77097345132743,5
"1520",6021,4,3,5,3,3,3,5,3,3,5,1,5,3,1,5
"1521",6024,4,3,3,2.32650273224044,4,4,4,2,4.06256481161424,4,4,4,4,4,4
"1522",6028,2,2,3,2,2,2,4,3.5040500736377,2,4,3.89625668449198,4,2,1,2
"1523",6029,4,1,5,2,5,1,5,2,5,4,3.89625668449198,1,3.89578250261415,2,3.81396981396981
"1524",6032,5,4,4,2,2,4,4,4,4,4,4,3.39461883408072,4,4,3.81396981396981
"1525",6040,3,4,4,2,4,2.92810902896082,4,3.5040500736377,4.06256481161424,3,3,4,4,2,4
"1526",6046,3,2,5,1,5,2,3,3.5040500736377,4.06256481161424,2,3.89625668449198,3,4,1,5
"1527",6055,4,2,4,2,4,4,5,3,4,4,4,3,5,4,4
"1528",6056,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4
"1529",6057,4,2,4,2,4,5,4,5,4,5,5,2,4,4,4
"1530",6059,2,4,4,4,4,4,4,2,4,4,4,4,2,4,2
"1531",6062,5,4,5,1,5,1,5,5,5,5,5,1,5,1,5
"1532",6064,3.71231884057971,2,4,2,4,4,5,5,4,5,5,5,5,2,4
"1533",6065,5,5,5,1,5,5,5,5,4,4,4,5,5,5,4
"1534",6067,4,5,5,2,5,2,4,4,4,5,3.89625668449198,4,4,2,5
"1535",6071,4,4,4,2,5,4,5,4,4,5,3.89625668449198,3,4,2,5
"1536",6075,3,3,4,3,3,3,4,3,4,3,3,3,3,2,2
"1537",6076,4,4,4,2,4,4,4,4,4,4,4,5,5,2,5
"1538",6077,4,4,4,2,4,4,4,4,4,3,3,4,4,3,4
"1539",6078,3.71231884057971,3.22091062394604,4,2,3,3,4,3,4,2,3,2,4,2,4
"1540",6079,2,2,3,3,3,2,3,3,4,2,3,3,4,2,3
"1541",6092,2,4,4,2,2,2,3,3,4,2,3.89625668449198,2,4,2,3
"1542",6107,3.71231884057971,1,5,1,1,1,5,3.5040500736377,5,5,5,1,5,2.77097345132743,3.81396981396981
"1543",6117,4,3,3,3,4,3,3,3,4,3,3.89625668449198,3.39461883408072,3.89578250261415,3,3
"1544",6123,4,3,3,3,4,2,4,2,3,3,3,3,3,2.77097345132743,3
"1545",6139,3,4,4,2,3,3,4.14543630892678,3,4,2,3,3,3,2,4
"1546",6149,3.71231884057971,4,4,2,2,4,4,4,4,3.4861646234676,4,2,3.89578250261415,1,3
"1547",6152,3,2,4,2,3,2,4,2,4,2,3.89625668449198,2,4,2,3.81396981396981
"1548",6155,4,3,4,3,4,2,4,3,3,3,4,3,3,3,3
"1549",6156,4,2,4,3,4,2,4,2,4,3,3,3,3,3,3
"1550",6165,4,2,1,5,2,2.92810902896082,4,2,5,2,3.89625668449198,3.39461883408072,4,2,1
"1551",6166,5,5,5,2,5,5,1,1,5,2,1,1,2,4,5
"1552",6172,4,4,4,3,4,3,4,3,4,3,4,2,3,3,3
"1553",6182,4,2,4.01468624833111,1,4,2,4,3.5040500736377,4,3.4861646234676,4,3,4,2,3.81396981396981
"1554",6188,2,4,4,2,4,4,4,4,4,4,4,5,4,3,4
"1555",6192,2,2,5,1,4,5,5,2,5,4,5,2,5,2,5
"1556",6196,5,5,5,5,5,5,5,5,5,2,5,5,5,1,5
"1557",6198,2,4,4,4,4,2,4,4,4.06256481161424,1,2,1,3,1,2
"1558",6200,4,2,5,4,5,2,4,3,4,2,3,3,5,2,5
"1559",6202,4,4,4,2,4,4,4,5,4,5,4,4,4,3,4
"1560",6206,4,2,5,2,5,2,4,5,5,1,4,5,5,2,5
"1561",6207,1,5,4,1,4,1,5,4,5,5,2,2,5,1,3
"1562",6210,4,4,5,2,4,4,2,4,5,4,5,4,5,4,5
"1563",6212,5,2,5,2,5,2,5,4,4.06256481161424,4,3.89625668449198,2,4,2,4
"1564",6214,1,1,2,1,3,4,5,5,5,4,4,1,5,2,4
"1565",6218,4,5,5,1,5,4,5,5,5,5,5,5,5,1,5
"1566",6220,2,4,4,2,4,3,4,3,4,4,4,3,4,2,5
"1567",6228,4,2,4,2,4,3,4,3,4,4,2,3,3,2,3
"1568",6249,3,3,4,3,3,3,3,3,4.06256481161424,3.4861646234676,4,3,3,3,3
"1569",6250,2,3,4,3,3,2,2,3.5040500736377,4.06256481161424,4,3.89625668449198,3,2,2.77097345132743,3.81396981396981
"1570",6251,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4
"1571",6254,4,3,4,3,4,3,2,3.5040500736377,4.06256481161424,4,4,4,4,2.77097345132743,5
"1572",6259,5,2,4,2,5,4,4,4,4,4,4,5,5,5,5
"1573",6261,5,1,5,2,4,5,4,5,4,5,4,3,5,4,5
"1574",6263,4,5,4,1,4,5,4,5,4,5,4,5,5,3,4
"1575",6264,5,4,5,4,5,1,5,5,4.06256481161424,4,3.89625668449198,1,5,1,5
"1576",6265,4,3,4,4,4,4,3,4,4,5,4,3,4,3,4
"1577",6270,4,4,4,2,5,2.92810902896082,4,4,4,4,3.89625668449198,2,4,3,5
"1578",6291,5,5,5,2,5,5,5,4,4,1,4,2,5,1,4
"1579",6295,4,4,4,3,4,4,3,3,4,2,3,4,4,3,4
"1580",6297,1,4,4,2,4,4,5,4,4,4,4,4,4,2,4
"1581",6307,4,4,4,3,4,2,5,3,4,4,2,2,4,2,3
"1582",6309,4,5,4,2,4,4,4,4,4,2,4,4,4,4,5
"1583",6310,3.71231884057971,5,4.01468624833111,4,2,4,5,5,2,2,2,5,2,5,2
"1584",6313,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4
"1585",6318,2,4,4,2,4,4,4,4,4,4,4,4,4,2,4
"1586",6322,4,2,3,2,4,4,2,4,4,4,4,4,4,2,3
"1587",6323,3,4,4,2,4,4,4,4,4,4,4,4,4,2,4
"1588",6326,3,3,2,3,4,4,3,3,4,3,3,3,4,2,3
"1589",6329,5,5,5,1,5,1,5,5,5,5,5,5,5,1,5
"1590",6334,5,4,4,3,5,3,4.14543630892678,3,3,4,4,3,3.89578250261415,2.77097345132743,4
"1591",6335,5,5,5,1,5,1,5,5,5,5,5,1,4,5,3.81396981396981
"1592",6339,3,2,3,3,5,4,5,3,3,4,5,3,5,4,4
"1593",6340,5,4,2,3,5,3,5,4,4,4,4,4,3,3,4
"1594",6347,5,5,5,2,5,1,5,5,2,4,5,4,4,4,5
"1595",6352,4,2,4,2,4,2,4,4,4,2,4,4,4,2,2
"1596",6355,2,2,4,2,4,2,4,4,4,4,2,2,4,3,4
"1597",6362,4,2,4,4,4,4,4,2,4,3,4,4,4,2,1
"1598",6363,5,5,5,1,5,5,5,2,4,4,4,3,4,4,5
"1599",6364,4,4,5,1,5,1,4,5,5,5,5,1,5,1,1
"1600",6366,4,4,3,4,4,2,3,4,4,4,4,4,4,4,2
"1601",6369,1,2,4,2,4,5,4,5,4,4,4,2,4,3,4
"1602",6376,4,4,4,4,4,4,4,2,4,2,4,4,4,2.77097345132743,4
"1603",6383,5,2,2,2,1,2,5,2,4,5,4,1,2,2,2
"1604",6387,4,5,5,2,5,2,5,5,5,5,1,5,5,2,5
"1605",6388,5,4,5,2,5,4,5,5,5,4,5,5,5,2,5
"1606",6390,3.71231884057971,3.22091062394604,5,2.32650273224044,2,1,2,3.5040500736377,1,1,1,1,2,4,1
"1607",6391,5,2,5,1,5,5,5,4,5,5,5,4,5,1,5
"1608",6393,4,2,4,2,4,4,4,2,4,4,3.89625668449198,2,4,2,4
"1609",6394,5,2,5,1,5,2,4,4,4,5,5,3.39461883408072,5,2,4
"1610",6396,4,2,4,1,5,2,5,2,5,2,5,3.39461883408072,5,1,5
"1611",6402,5,5,5,2,5,4,5,5,5,5,5,5,5,5,5
"1612",6404,4,5,5,2,4,5,5,5,5,4,5,5,5,5,5
"1613",6411,4,2,4,2,3,2,3,3,4,3,4,4,3,3,3
"1614",6412,3.71231884057971,2,2,2,2,2,4,2,4,4,2,2,4,4,2
"1615",6413,2,5,5,1,5,5,5,5,1,5,5,5,5,5,5
"1616",6418,4,4,4.01468624833111,2.32650273224044,4,2,4,3.5040500736377,4,4,4,4,4,2,4
"1617",6419,3.71231884057971,5,4,1,5,1,5,1,5,3.4861646234676,3.89625668449198,2,5,1,5
"1618",6436,3.71231884057971,2,2,2.32650273224044,4,2,4,3.5040500736377,5,3.4861646234676,5,4,5,4,4
"1619",6441,2,3,4,4,2,2,3,2,4,3,2,3,3,4,4
"1620",6442,3,2,3,2,4,2,4,3,4,4,5,3,4,2,4
"1621",6443,4,5,4,1,4,2.92810902896082,4,4,4,4,2,4,4,3,4
"1622",6444,1,4,5,5,5,5,5,5,5,5,5,1,5,5,3.81396981396981
"1623",6446,4,2,4,2,4,2,4,4,4,4,4,2,4,2,5
"1624",6449,4,5,5,1,5,5,5,5,5,4,5,5,5,5,4
"1625",6452,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
"1626",6454,2,5,4,4,4,4,5,5,5,4,5,5,4,3,4
"1627",6455,2,1,5,1,5,1,5,5,5,5,3,5,5,1,5
"1628",6456,4,4,4,2,4,4,4,5,5,4,4,4,4,2,4
"1629",6458,3.71231884057971,3,5,1,5,1,5,4,5,2,3.89625668449198,1,5,5,5
"1630",6459,5,1,5,1,4,2,5,5,1,5,5,5,5,4,5
"1631",6460,3,2,3,3,5,2,4,3,3,3,4,3,4,3,5
"1632",6461,4,4,4,2,2,4,5,4,2,4,4,3,3,2,4
"1633",6465,4,4,4,4,2,4,4,2,4,2,4,4,2,4,2
"1634",6466,4,2,5,2.32650273224044,3,2.92810902896082,3,3.5040500736377,4,2,2,4,4,3,3.81396981396981
"1635",6471,1,4,5,2,4,1,4,3.5040500736377,4,3,4,5,1,5,1
"1636",6473,3.71231884057971,1,5,2.32650273224044,3.91554959785523,2.92810902896082,5,4,5,4,5,3.39461883408072,3,3,5
"1637",6485,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1638",6486,3,3,4,3,4,4,5,3,4,5,4,5,4,3,4
"1639",6488,3,4,4,2,4,4,4,3.5040500736377,3,2,3,4,2,3,3
"1640",6494,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"1641",6495,4,4,4,2,4,5,4,5,4,2,4,5,5,5,4
"1642",6497,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5
"1643",6499,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5
"1644",6509,2,4,5,1,5,4,5,2,4,4,4,3.39461883408072,3.89578250261415,4,5
"1645",6511,4,2,4,2,4,2,4,3.5040500736377,2,2,4,4,2,2,4
"1646",6514,2,2,4,2,4,3,4,5,3,4,4,2,4,2,4
"1647",6515,3.71231884057971,2,4.01468624833111,2.32650273224044,2,2.92810902896082,5,3.5040500736377,5,2,5,4,5,1,2
"1648",6517,3.71231884057971,2,2,2,2,2,4,4,4,4,2,4,2,2,2
"1649",6521,2,2,2,2,2,2,2,2,2,4,3.89625668449198,4,3.89578250261415,2,2
"1650",6522,3,2,4,2,5,2,4,4,5,4,4,4,4,2,4
"1651",6525,4,4,2,2,3,2.92810902896082,4.14543630892678,3.5040500736377,3,3,3.89625668449198,3,3,4,3
"1652",6535,3.71231884057971,1,5,2,5,2,4,2,5,3.4861646234676,4,4,3.89578250261415,2.77097345132743,3
"1653",6536,4,3.22091062394604,4,2,4,2.92810902896082,5,3.5040500736377,4.06256481161424,2,4,2,4,2,3.81396981396981
"1654",6537,2,4,4,2,4,2,4,4,4,4,4,5,4,3,5
"1655",6544,5,5,5,2.32650273224044,5,5,5,5,5,5,5,5,5,3,5
"1656",6547,5,2,5,2,5,4,4,4,4,5,4,3,4,2,5
"1657",6551,2,4,2,4,5,5,4,4,4,2,2,4,4,2,4
"1658",6553,2,2,5,1,5,2,5,4,4,4,4,5,4,2,5
"1659",6555,2,4,4,2,5,4,5,4,4,4,4,4,4,4,4
"1660",6561,4,4,4,2,5,2,5,4,5,4,4,5,4,4,5
"1661",6562,4,1,5,1,5,4,5,4,5,1,5,4,5,4,5
"1662",6571,5,2,5,1,5,2,5,4,5,4,5,4,4,2,5
"1663",6573,5,2,4,2,5,1,5,2,4,5,5,4,5,2,5
"1664",6577,5,2,4,4,5,4,5,5,5,4,5,4,5,5,5
"1665",6578,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5
"1666",6580,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4
"1667",6581,3.71231884057971,4,4,2.32650273224044,5,4,5,2,5,3.4861646234676,5,3,4,2,5
